 ,Area,Mean,Min,Max
1,10,101.700,95,112
2,9,115.222,93,142
3,6,94.833,94,96
4,26,100.962,95,115
5,8,107.125,98,115
6,9,98.222,96,101
7,6,129.833,121,140
8,6,104.333,94,117
9,27,101.963,97,114
10,9,100.000,95,102
11,6,97.333,97,98
12,4,97.000,97,97
13,8,97.500,94,102
14,4,99.750,96,103
15,4,100.500,99,102
16,4,99.250,96,103
17,8,100.875,100,102
18,10,100.200,99,102
19,12,100.750,100,102
20,37,92.324,89,95
21,5,100.000,99,102
22,26,99.731,94,112
23,6,89.167,88,90
24,15,90.333,89,92
25,22,99.500,93,106
26,18,89.889,88,92
27,33,112.394,91,148
28,4,103.250,98,111
29,38,116.711,91,147
30,8,94.000,92,95
31,9,107.222,98,117
32,40,95.475,88,100
33,4,96.000,94,98
34,5,88.800,88,89
35,28,111.821,92,130
36,13,90.231,88,92
37,18,92.833,91,94
38,35,112.771,89,137
39,6,87.667,87,88
40,38,104.158,94,111
41,10,95.100,94,96
42,39,118.538,95,141
43,6,97.000,94,99
44,22,92.045,89,95
45,11,110.727,96,121
46,9,93.333,89,100
47,6,98.667,97,100
48,4,104.250,103,105
49,37,100.703,91,109
50,15,116.067,114,119
51,16,101.312,99,102
52,12,106.250,103,113
53,5,105.800,105,107
54,26,94.731,89,109
55,19,115.526,111,129
56,4,100.750,100,101
57,12,92.750,88,98
58,28,105.714,93,130
59,5,99.400,97,102
60,29,93.448,91,96
61,14,94.714,90,99
62,9,150.889,131,165
63,14,113.786,110,121
64,29,102.586,98,105
65,10,102.500,100,107
66,27,102.037,98,109
67,34,102.324,94,111
68,37,97.270,91,102
69,34,100.000,94,106
70,9,93.111,89,96
71,13,98.308,94,102
72,24,103.750,102,105
73,6,99.167,94,102
74,28,100.250,88,112
75,29,119.793,106,131
76,20,159.200,156,162
77,22,102.545,89,121
78,8,103.000,96,110
79,11,97.364,89,110
80,11,98.091,94,104
81,36,121.194,94,173
82,4,144.250,121,165
83,11,105.182,100,115
84,6,122.833,109,133
85,19,116.105,112,122
86,36,106.583,93,120
87,15,160.800,157,166
88,5,145.600,101,158
89,10,98.200,91,107
90,9,153.333,145,163
91,10,162.200,159,165
92,36,104.167,95,112
93,22,113.909,105,119
94,39,104.564,90,115
95,10,96.500,93,102
96,23,93.174,91,95
97,9,147.333,110,161
98,11,112.818,102,121
99,4,108.500,102,118
100,9,95.444,94,98
101,4,95.250,93,98
102,7,95.857,94,98
103,15,94.400,93,96
104,15,91.533,89,93
105,36,101.028,95,115
106,4,98.250,98,99
107,12,97.250,88,104
108,4,98.750,98,101
109,8,97.125,97,98
110,5,101.000,99,104
111,27,93.259,91,98
112,5,100.200,99,102
113,9,100.111,90,116
114,11,93.455,87,101
115,16,96.625,90,106
116,28,104.464,93,118
117,12,94.583,94,96
118,30,97.600,91,102
119,32,97.969,90,109
120,4,100.500,98,105
121,4,96.250,96,97
122,12,95.833,86,104
123,16,100.625,98,103
124,40,107.025,94,116
125,11,115.000,99,129
126,26,104.769,93,123
127,23,104.478,98,112
128,14,97.214,94,102
129,22,94.909,92,96
130,4,91.500,91,92
131,4,101.750,99,104
132,19,103.895,96,110
133,26,101.769,93,111
134,11,94.364,92,96
135,6,94.500,94,96
136,18,107.278,95,137
137,8,91.750,90,94
138,11,103.091,94,115
139,18,116.667,95,155
140,34,103.118,89,121
141,34,112.176,91,129
142,18,100.444,94,108
143,14,104.714,97,112
144,28,110.393,95,134
145,4,96.750,95,98
146,29,97.172,89,107
147,31,96.903,92,101
148,14,101.929,94,109
149,16,89.062,88,91
150,17,95.471,91,98
151,35,98.914,90,114
152,11,94.636,94,96
153,5,101.200,93,105
154,35,108.257,95,119
155,7,95.857,94,98
156,21,102.476,93,109
157,5,106.000,95,114
158,5,93.200,92,94
159,38,99.000,92,107
160,8,88.000,87,90
161,29,101.172,94,111
162,22,97.636,93,102
163,8,96.500,94,99
164,4,92.500,92,93
165,16,98.188,93,102
166,38,108.000,87,135
167,10,120.300,107,131
168,4,92.500,89,95
169,18,101.389,90,110
170,34,114.147,97,134
171,13,94.923,90,107
172,4,88.000,87,89
173,4,95.250,92,97
174,7,101.429,97,107
175,18,108.944,94,145
176,19,107.789,91,132
177,16,96.062,88,107
178,14,89.857,88,91
179,4,94.750,94,96
180,5,90.200,89,92
181,7,101.714,99,105
182,24,107.875,96,125
183,4,100.750,98,102
184,13,105.231,96,114
185,13,96.615,88,102
186,10,97.500,92,105
187,28,108.107,97,120
188,8,94.500,91,97
189,24,108.167,95,124
190,23,105.000,92,118
191,27,112.037,92,127
192,15,106.400,93,124
193,4,97.000,93,101
194,22,110.273,92,130
195,8,101.000,95,105
196,12,102.583,94,113
197,10,91.500,91,93
198,5,106.800,92,124
199,20,88.650,86,92
200,9,120.222,114,125
201,11,94.909,92,100
202,8,90.375,90,92
203,22,104.636,92,113
204,27,118.111,94,131
205,7,94.857,92,99
206,6,103.000,98,108
207,36,103.111,93,114
208,8,98.750,92,106
209,21,104.619,98,111
210,31,98.806,90,105
211,22,128.409,100,155
212,14,114.000,107,120
213,28,134.000,116,151
214,16,117.625,100,131
215,39,97.872,88,108
216,4,101.250,93,110
217,22,98.545,89,106
218,24,108.208,92,126
219,25,99.120,89,105
220,18,96.111,89,106
221,16,105.750,87,123
222,35,113.914,96,126
223,7,92.571,90,96
224,6,94.833,88,103
225,26,96.769,86,103
226,4,119.500,118,121
227,22,115.682,98,127
228,10,91.600,88,94
229,18,95.889,89,104
230,4,97.750,91,105
231,15,110.667,98,125
232,40,116.675,99,121
233,11,91.909,88,95
234,11,90.818,85,99
235,18,111.722,97,120
236,32,100.000,93,110
237,24,99.958,93,112
238,14,92.929,88,98
239,27,104.333,91,117
240,34,95.676,84,106
241,33,114.333,99,131
242,19,107.000,98,114
243,25,102.600,94,113
244,10,100.500,84,112
245,4,109.750,106,114
246,9,118.889,117,121
247,8,119.625,112,124
248,9,87.111,83,90
249,4,96.750,96,97
250,34,110.147,95,141
251,25,121.080,106,131
252,9,99.667,93,106
253,13,86.077,82,88
254,23,115.261,94,127
255,11,109.273,104,114
256,15,103.800,93,116
257,6,82.500,82,84
258,13,104.077,96,115
259,24,101.375,89,117
260,6,98.667,95,101
261,9,98.667,97,101
262,19,102.737,81,117
263,20,105.850,93,115
264,23,99.261,90,119
265,13,98.846,97,101
266,20,101.800,96,106
267,19,109.105,99,124
268,39,112.538,92,135
269,4,101.500,101,102
270,17,102.176,98,107
271,19,101.368,92,113
272,20,100.750,96,106
273,10,86.800,84,91
274,6,97.333,92,102
275,6,100.833,99,104
276,8,101.500,99,105
277,4,97.000,89,102
278,7,101.286,99,105
279,9,96.000,87,104
280,40,101.900,97,108
281,7,102.571,86,119
282,32,114.875,93,138
283,7,107.143,103,112
284,5,81.800,79,83
285,5,102.800,99,107
286,25,104.640,84,114
287,10,109.700,99,126
288,11,101.364,97,108
289,19,115.789,92,138
290,5,103.000,99,107
291,16,100.062,95,104
292,4,90.500,85,94
293,9,107.889,98,119
294,11,104.727,99,115
295,9,108.889,99,115
296,29,114.552,96,134
297,29,103.034,93,115
298,28,104.714,95,111
299,19,88.211,79,100
300,40,100.725,85,123
301,34,107.382,93,126
302,35,114.657,87,139
303,22,108.455,97,122
304,7,101.000,96,109
305,9,99.778,94,104
306,15,100.467,91,109
307,37,93.622,77,116
308,4,96.250,96,97
309,31,116.742,96,143
310,4,115.250,108,121
311,26,120.308,98,132
312,7,126.143,115,148
313,31,124.355,92,144
314,39,138.128,93,176
315,30,114.000,95,136
316,29,116.172,98,145
317,23,99.304,82,107
318,31,114.581,91,124
319,15,112.333,109,116
320,31,111.903,94,135
321,38,99.816,95,106
322,7,117.429,106,127
323,5,100.200,84,113
324,23,113.261,97,137
325,15,103.400,93,115
326,12,100.667,88,107
327,39,117.923,89,148
328,29,113.138,93,131
329,14,109.786,86,124
330,10,97.000,93,100
331,39,114.179,92,134
332,10,122.000,113,130
333,23,101.913,87,122
334,39,101.872,89,116
335,36,103.083,90,126
336,33,105.515,87,117
337,32,101.344,87,135
338,13,101.769,91,114
339,32,116.938,89,136
340,6,108.333,101,111
341,24,107.917,95,125
342,18,111.333,80,153
343,24,115.292,97,142
344,22,105.682,94,115
345,22,110.591,97,127
346,13,100.923,97,107
347,16,100.000,87,123
348,23,101.261,88,119
349,26,108.808,94,125
350,39,107.410,91,125
351,39,110.821,93,130
352,7,100.143,95,106
353,28,99.107,88,110
354,37,115.730,89,147
355,4,98.750,95,104
356,35,102.771,90,111
357,6,93.500,88,98
358,20,99.950,88,116
359,22,118.455,96,141
360,4,101.750,98,104
361,18,100.778,93,108
362,12,112.250,92,130
363,17,91.588,84,100
364,26,153.077,106,180
365,10,82.800,80,86
366,38,105.658,87,128
367,32,100.281,83,123
368,6,132.333,110,151
369,27,114.852,84,150
370,21,117.048,91,138
371,12,108.750,94,119
372,6,96.833,87,112
373,28,115.000,96,136
374,37,115.649,89,141
375,5,102.800,98,108
376,17,90.412,84,107
377,8,126.250,118,137
378,16,115.688,106,127
379,9,100.889,85,120
380,10,109.300,96,122
381,7,100.571,97,107
382,14,146.429,134,156
383,33,136.727,111,166
384,8,147.250,143,150
385,10,123.600,116,129
386,28,134.571,107,147
387,4,141.500,138,145
388,19,145.000,125,156
389,38,129.289,100,148
390,7,86.571,85,88
391,10,122.600,108,131
392,30,85.900,76,96
393,23,95.391,83,116
394,15,104.200,96,113
395,25,141.800,101,176
396,24,113.333,95,123
397,30,109.067,90,125
398,8,97.500,94,100
399,4,101.500,96,108
400,26,110.962,105,122
401,20,104.450,92,119
402,9,95.444,90,102
403,7,132.857,121,165
404,17,111.176,99,123
405,32,107.656,88,127
406,39,111.795,96,124
407,4,96.500,93,100
408,35,116.229,85,151
409,8,121.625,119,125
410,21,121.381,102,133
411,8,98.875,92,107
412,32,113.344,97,132
413,5,98.800,93,104
414,15,127.200,117,135
415,17,112.765,109,118
416,10,100.600,96,107
417,24,136.333,74,184
418,25,110.600,95,125
419,16,116.875,108,121
420,4,103.250,98,109
421,24,101.250,94,108
422,31,116.871,107,130
423,38,104.632,85,113
424,35,99.629,88,108
425,16,108.312,95,121
426,33,125.364,111,139
427,6,91.500,84,99
428,18,111.500,95,125
429,18,116.333,92,139
430,23,107.304,93,118
431,5,133.600,133,134
432,14,109.000,97,122
433,26,114.692,95,139
434,4,107.000,98,116
435,14,138.929,128,146
436,22,105.455,96,116
437,10,117.700,105,125
438,13,112.846,95,130
439,6,98.000,94,103
440,23,137.826,125,146
441,5,80.800,79,83
442,33,122.061,93,149
443,38,114.974,92,137
444,40,91.250,79,114
445,26,98.385,75,131
446,6,121.333,104,135
447,19,88.579,77,102
448,34,136.735,116,155
449,19,106.737,90,120
450,32,113.719,85,136
451,31,131.645,102,149
452,22,109.727,87,137
453,11,106.727,96,119
454,8,120.375,96,135
455,8,98.875,97,104
456,13,127.154,115,142
457,4,93.500,91,95
458,23,109.435,97,120
459,8,97.500,92,103
460,26,101.923,96,108
461,11,108.273,88,121
462,6,104.000,103,106
463,7,118.429,104,141
464,34,126.118,102,139
465,39,114.564,92,139
466,33,112.727,91,132
467,14,107.714,94,117
468,14,111.143,97,130
469,28,109.321,92,129
470,28,112.357,89,136
471,24,126.833,97,141
472,4,124.250,121,126
473,15,136.667,128,144
474,12,101.333,97,105
475,15,112.467,99,130
476,37,124.946,107,141
477,23,111.870,95,138
478,6,110.333,109,112
479,11,107.000,95,117
480,18,103.500,94,111
481,26,97.885,89,102
482,16,116.375,109,121
483,33,120.788,91,141
484,7,101.286,97,109
485,30,115.333,90,149
486,30,111.667,92,131
487,14,127.357,99,147
488,13,110.538,96,120
489,38,100.895,88,120
490,22,91.091,85,97
491,30,106.733,92,120
492,27,117.926,94,138
493,13,106.769,95,119
494,26,108.923,90,126
495,19,111.263,99,125
496,21,117.238,91,139
497,35,105.457,98,123
498,33,124.030,93,148
499,40,115.625,95,131
500,4,100.000,98,101
501,30,112.433,94,133
502,4,98.750,96,101
503,31,156.097,141,179
504,21,108.143,96,118
505,16,145.438,120,157
506,33,120.576,87,146
507,25,136.720,120,150
508,35,114.657,89,128
509,4,146.750,136,153
510,4,143.250,137,149
511,38,124.132,88,161
512,16,108.125,95,115
513,12,112.250,109,118
514,27,138.519,97,159
515,26,129.077,94,164
516,6,135.833,132,141
517,8,111.125,96,134
518,38,115.211,92,139
519,4,90.250,79,105
520,22,102.773,89,117
521,27,116.852,92,169
522,24,155.125,117,169
523,7,123.143,115,129
524,8,135.875,133,139
525,13,116.615,114,120
526,17,128.706,101,150
527,5,94.600,90,101
528,19,120.263,97,146
529,14,116.357,100,128
530,38,126.632,81,180
531,37,123.973,98,147
532,5,121.600,105,130
533,22,112.455,95,125
534,38,109.316,86,148
535,12,119.750,90,135
536,6,115.833,115,116
537,22,159.500,149,165
538,5,124.800,123,128
539,5,103.800,99,109
540,23,112.783,93,136
541,21,128.095,104,144
542,6,101.167,97,105
543,26,147.692,98,169
544,37,93.865,84,103
545,5,143.400,136,147
546,19,142.789,127,152
547,8,108.000,93,118
548,31,121.452,99,137
549,24,118.250,92,169
550,19,125.842,109,136
551,24,103.375,94,112
552,8,100.500,84,106
553,10,109.300,73,180
554,18,115.556,96,136
555,13,114.385,94,136
556,30,108.533,89,128
557,13,158.846,151,163
558,33,121.061,89,149
559,21,127.810,103,143
560,39,111.282,92,145
561,33,103.121,89,120
562,37,135.757,118,150
563,25,122.080,95,171
564,5,92.800,92,93
565,33,96.636,84,111
566,8,86.125,85,87
567,22,135.091,123,150
568,35,97.686,87,110
569,7,103.857,96,112
570,4,84.250,83,85
571,31,118.935,92,154
572,29,142.103,95,172
573,4,111.250,100,123
574,35,176.543,166,186
575,8,110.875,104,119
576,7,94.714,90,101
577,35,109.229,87,157
578,8,86.250,84,90
579,5,98.200,87,109
580,16,137.250,126,145
581,15,110.067,94,129
582,6,108.000,99,121
583,6,124.000,124,124
584,22,140.227,129,155
585,22,133.727,108,150
586,25,116.360,103,129
587,24,134.375,116,146
588,23,131.087,104,145
589,21,120.095,104,140
590,10,116.300,111,124
591,6,109.333,100,122
592,29,125.276,94,135
593,4,100.250,95,102
594,8,123.250,113,132
595,23,113.870,81,129
596,8,101.875,91,108
597,29,100.724,80,117
598,32,118.344,84,151
599,4,88.750,82,94
600,8,98.875,84,114
601,36,125.639,87,151
602,22,108.136,92,122
603,12,110.583,86,138
604,7,119.714,97,142
605,18,111.611,97,118
606,18,132.333,101,159
607,17,126.412,116,131
608,14,115.571,98,131
609,25,127.800,111,143
610,5,101.200,98,108
611,5,131.600,123,140
612,11,106.000,90,120
613,6,123.000,115,128
614,4,178.250,178,179
615,22,108.864,93,127
616,35,128.200,125,134
617,33,116.424,85,140
618,8,94.625,93,98
619,7,102.714,98,107
620,11,118.545,106,127
621,10,107.600,99,117
622,10,98.000,94,101
623,40,110.500,88,131
624,36,114.444,90,133
625,39,133.359,96,160
626,26,104.654,88,110
627,26,109.000,92,123
628,5,108.400,94,118
629,35,108.143,91,121
630,17,103.588,95,112
631,15,107.600,85,123
632,7,121.429,117,125
633,26,110.577,84,138
634,11,99.818,97,104
635,25,98.000,81,110
636,21,115.286,95,126
637,6,97.833,93,102
638,9,101.444,97,107
639,18,113.833,99,130
640,28,120.107,95,147
641,4,93.250,92,94
642,15,106.600,96,116
643,31,117.032,92,146
644,17,107.824,96,126
645,9,116.333,109,123
646,24,110.750,96,120
647,15,118.133,102,127
648,14,94.286,88,102
649,21,103.095,96,109
650,5,99.400,95,105
651,13,112.769,95,132
652,14,113.643,94,127
653,21,103.000,94,110
654,21,117.810,97,127
655,15,101.733,89,117
656,27,98.593,88,106
657,30,99.967,87,133
658,21,109.429,97,120
659,18,94.333,90,99
660,24,112.000,93,126
661,26,102.231,91,114
662,4,106.250,99,112
663,15,119.267,100,146
664,18,105.278,95,118
665,30,106.533,94,116
666,26,117.923,87,133
667,4,94.500,90,99
668,9,102.889,98,109
669,16,117.375,99,139
670,32,121.500,88,144
671,17,102.882,97,109
672,40,115.375,92,131
673,28,117.393,98,137
674,12,99.833,89,115
675,5,98.800,97,102
676,5,101.400,96,109
677,25,108.040,92,122
678,9,112.444,99,120
679,14,105.429,95,113
680,27,126.000,105,149
681,25,125.120,99,142
682,11,104.273,95,113
683,4,104.250,99,112
684,38,103.711,97,108
685,16,102.438,98,110
686,4,103.250,99,112
687,4,102.750,99,106
688,26,107.000,95,121
689,34,114.676,85,133
690,4,94.000,92,95
691,29,96.621,87,103
692,8,127.125,126,128
693,16,109.312,94,120
694,4,94.250,93,96
695,11,104.818,97,115
696,5,104.800,98,110
697,10,104.300,98,114
698,5,110.600,101,122
699,11,107.364,97,124
700,18,107.056,97,118
701,36,119.028,94,151
702,7,107.571,98,123
703,7,116.286,111,121
704,16,99.500,91,108
705,8,109.125,97,125
706,11,128.727,102,143
707,4,95.250,94,97
708,34,100.441,88,119
709,27,96.926,90,103
710,13,100.923,97,107
711,25,106.600,95,116
712,8,101.000,97,107
713,13,101.231,91,111
714,25,103.400,94,109
715,6,101.167,98,102
716,8,92.875,90,97
717,36,112.639,91,130
718,12,92.500,88,97
719,20,108.850,97,126
720,21,101.190,95,110
721,23,91.000,87,93
722,4,100.750,98,105
723,6,131.500,115,147
724,36,115.972,92,139
725,8,103.750,91,117
726,24,113.583,90,139
727,40,103.800,91,117
728,16,102.938,89,113
729,8,108.125,98,118
730,6,94.833,94,96
731,9,103.444,98,113
732,11,104.545,94,117
733,16,106.688,92,124
734,22,125.636,120,128
735,14,106.214,96,112
736,14,110.286,96,124
737,4,94.250,92,97
738,4,105.000,101,108
739,24,97.000,90,103
740,21,89.619,86,97
741,31,105.290,89,122
742,4,100.500,97,102
743,11,95.727,90,103
744,16,93.000,89,96
745,9,101.889,98,111
746,11,108.364,104,113
747,6,100.667,94,106
748,24,110.667,92,132
749,20,101.900,95,107
750,4,88.250,88,89
751,9,108.444,99,121
752,37,95.784,88,110
753,5,89.200,86,93
754,21,90.429,88,96
755,26,100.423,92,111
756,12,102.417,91,127
757,7,90.857,89,94
758,12,102.167,94,111
759,28,111.393,97,126
760,11,99.727,92,110
761,24,104.750,99,113
762,19,105.737,96,116
763,27,128.963,118,139
764,7,94.000,90,97
765,35,98.629,91,109
766,22,103.591,95,111
767,28,115.393,95,129
768,31,111.032,90,137
769,4,102.500,101,105
770,27,107.926,93,122
771,7,100.429,91,107
772,32,106.156,95,124
773,5,106.200,102,114
774,29,118.621,97,137
775,27,104.370,89,122
776,4,100.500,98,102
777,17,103.941,94,118
778,8,103.375,95,113
779,21,107.667,97,126
780,4,100.750,97,104
781,20,108.200,94,126
782,8,111.125,98,126
783,9,95.444,94,98
784,15,99.000,92,105
785,17,113.882,99,129
786,38,109.132,88,123
787,15,105.467,97,116
788,30,110.367,91,125
789,5,102.600,96,111
790,21,104.714,95,115
791,19,102.895,95,110
792,14,99.571,95,105
793,29,119.414,99,141
794,31,111.032,100,122
795,5,101.800,97,106
796,29,127.448,97,154
797,10,102.800,91,118
798,32,105.688,90,121
799,11,102.636,97,109
800,13,102.000,96,109
801,20,108.550,95,118
802,26,106.000,95,115
803,37,112.297,92,131
804,14,99.000,89,108
805,28,108.000,93,123
806,33,111.394,94,128
807,35,110.971,93,132
808,7,103.286,94,114
809,16,103.438,91,136
810,27,108.037,92,118
811,29,112.759,94,131
812,6,102.667,97,115
813,14,100.929,92,108
814,7,98.143,93,103
815,26,107.308,94,124
816,4,101.000,99,103
817,33,111.030,90,133
818,32,101.938,93,114
819,20,104.150,97,112
820,17,102.588,92,115
821,6,103.000,98,111
822,8,109.625,98,121
823,23,105.870,97,114
824,22,98.636,94,106
825,19,102.947,97,108
826,22,104.136,90,117
827,4,94.750,91,98
828,16,109.688,97,122
829,12,95.917,94,99
830,4,98.500,98,100
831,19,103.316,97,112
832,39,118.026,92,137
833,8,96.750,92,101
834,36,110.333,93,132
835,13,106.769,95,116
836,14,98.214,94,102
837,9,98.333,94,102
838,5,103.000,102,105
839,17,124.824,120,129
840,13,115.462,97,146
841,17,101.000,92,116
842,16,108.312,95,122
843,32,123.969,95,159
844,18,106.556,94,124
845,4,100.750,99,102
846,32,106.594,90,122
847,4,90.500,90,91
848,11,100.273,98,103
849,27,99.000,95,102
850,7,98.857,97,100
851,4,100.000,99,101
852,12,100.417,98,103
853,6,107.000,100,118
854,6,102.833,98,111
855,40,103.900,94,115
856,8,98.375,97,101
857,8,97.750,95,100
858,16,107.188,96,124
859,4,104.750,101,110
860,11,98.273,97,100
861,13,102.462,98,106
862,5,103.600,99,107
863,6,96.500,95,98
864,4,102.750,98,107
865,9,106.778,95,119
866,5,97.400,96,99
867,4,101.500,98,106
868,27,107.815,94,122
869,39,99.154,95,104
870,8,112.375,99,127
871,4,104.500,104,106
872,38,118.500,94,135
873,12,104.333,98,111
874,30,143.600,142,147
875,30,116.400,114,119
876,38,105.632,97,118
877,28,106.036,97,118
878,10,117.400,116,118
879,5,113.800,113,114
880,10,121.100,119,123
881,24,111.542,102,124
882,13,138.538,134,142
883,4,123.750,123,125
884,8,102.000,99,109
885,5,110.600,109,113
886,8,109.500,108,111
887,8,126.750,125,129
